V0,V1,V2,V3,V4,V5,V6,V7,V8,V9,V10,V11,V12,V13,V14,V15,V16,V17,V18,V19,V20,V21,V22,V23,V24,V25,V26,V27,V28,V29,V30,V31,V32,V33,V34,V35,V36,V37,target
-0.106,-0.122,-0.14,-1.827,0.733,-0.805,0.5770000000000001,0.515,-0.139,0.473,0.555,-0.561,0.374,0.155,0.218,0.305,0.092,-0.366,0.621,-1.213,-2.134,0.44299999999999995,0.133,0.722,-1.3219999999999998,-0.256,-0.231,0.037000000000000005,-0.452,0.385,0.7120000000000001,0.385,0.638,0.648,0.385,0.8390000000000001,0.301,1.083,-0.071
0.205,-0.055,0.11900000000000001,-1.7619999999999998,0.4,-0.8320000000000001,0.47600000000000003,0.504,0.022000000000000002,0.473,-0.6920000000000001,-0.514,0.226,-0.419,0.253,0.376,-0.121,-0.897,0.6940000000000001,-0.867,-2.156,0.7559999999999999,-0.063,0.701,-1.3219999999999998,-0.336,-0.6509999999999999,0.276,-0.45399999999999996,0.33899999999999997,1.234,-0.055,1.584,0.648,0.385,0.8390000000000001,-0.603,0.069,0.475
0.35700000000000004,0.198,0.4,-1.9609999999999999,0.01,-1.39,0.48200000000000004,0.413,0.11800000000000001,0.473,-0.213,-1.714,0.377,0.654,0.336,0.265,-0.069,-0.897,0.716,-1.526,-2.271,-0.19,-0.063,0.7,-0.353,-0.418,-0.122,0.363,-0.45299999999999996,-0.003,1.13,0.163,0.375,0.706,0.441,0.8390000000000001,-0.573,-0.47100000000000003,0.87
0.322,0.3,0.9990000000000001,-1.942,-0.542,-1.205,0.58,0.413,0.132,0.473,0.287,-1.368,-0.581,0.902,0.32299999999999995,-0.067,0.01,-0.897,0.662,-1.449,-2.171,-0.135,-0.063,0.705,0.9309999999999999,-0.24600000000000002,0.053,0.42,-0.452,-0.514,0.569,0.25,0.136,0.758,0.488,0.8390000000000001,0.348,-1.319,0.21100000000000002
0.584,0.45799999999999996,0.897,-1.652,-0.5489999999999999,-0.898,0.718,0.43200000000000005,0.75,0.473,-0.267,-0.643,-0.746,0.528,0.385,-0.965,0.405,-0.897,0.52,-1.232,-2.171,0.141,0.133,0.713,0.9309999999999999,0.24100000000000002,-0.212,0.526,-0.457,-0.909,0.235,0.531,0.078,0.648,0.273,0.8390000000000001,-0.127,-0.767,0.195
0.40700000000000003,0.23399999999999999,0.7809999999999999,-1.645,-0.601,-0.627,0.8490000000000001,0.46,0.546,0.473,0.25,-0.23600000000000002,-0.722,0.355,0.35700000000000004,-0.965,0.823,-0.897,0.531,-0.8759999999999999,-1.3559999999999999,0.306,0.133,0.72,0.938,0.6559999999999999,-0.255,0.43,-0.45399999999999996,-1.18,-0.11199999999999999,0.375,-0.225,0.61,0.273,0.8390000000000001,-0.162,-0.285,0.20600000000000002
0.42100000000000004,0.34700000000000003,0.86,-1.536,-0.248,-0.555,0.909,0.546,0.7240000000000001,0.473,0.159,-0.10400000000000001,-0.451,0.271,0.562,-1.12,0.809,-0.897,0.53,-1.5190000000000001,-0.9440000000000001,0.446,0.133,0.722,0.696,0.853,-0.183,0.40399999999999997,-0.455,-1.18,0.5870000000000001,0.5720000000000001,0.14,0.534,0.273,0.8390000000000001,-0.19699999999999998,-0.254,0.34700000000000003
0.529,0.52,0.88,-1.3719999999999999,0.094,-1.093,0.83,0.64,0.612,0.473,-0.175,-1.459,-0.179,1.462,0.461,-0.907,0.7609999999999999,-0.897,0.7090000000000001,-0.9840000000000001,-0.5760000000000001,-0.677,-0.063,0.72,0.095,0.716,-0.35600000000000004,0.43700000000000006,-0.455,-0.828,0.109,0.626,0.11599999999999999,0.763,0.385,0.8390000000000001,0.064,-0.8490000000000001,0.244
0.272,0.008,1.621,-1.3780000000000001,-0.509,-0.972,0.912,0.64,0.14400000000000002,0.473,0.40299999999999997,-0.753,-0.16899999999999998,0.685,0.11599999999999999,-0.765,0.6990000000000001,-0.366,0.522,-1.52,-0.027999999999999997,0.152,-0.063,0.7090000000000001,-0.46299999999999997,0.7390000000000001,-0.34700000000000003,0.40299999999999997,-0.452,-0.654,0.835,0.182,1.105,0.419,0.16,0.8390000000000001,0.805,-1.202,-0.45899999999999996
0.501,0.18,1.324,-0.5539999999999999,-0.57,-1.3319999999999999,0.972,0.6970000000000001,0.679,0.473,-0.69,-1.6119999999999999,-0.574,0.946,-0.028999999999999998,-0.765,0.96,-0.366,0.091,-1.355,1.02,-0.214,0.133,0.705,-0.46299999999999997,0.993,-0.423,0.462,-0.456,-0.958,0.809,0.366,0.583,0.419,0.16,0.8390000000000001,-0.055,-1.097,-0.156
0.239,-0.006999999999999999,1.516,0.159,-0.8690000000000001,-1.359,1.0979999999999999,0.721,0.644,0.473,0.225,-1.555,-0.643,0.18,-0.17600000000000002,-0.9670000000000001,0.96,-0.366,-0.017,-0.514,0.575,0.389,0.133,0.703,-0.467,1.095,-0.932,0.385,0.37200000000000005,-0.976,0.35700000000000004,0.218,-0.32,-0.155,-0.402,0.8390000000000001,-0.10400000000000001,-1.5290000000000001,1.0090000000000001
0.42,0.299,0.9640000000000001,0.18100000000000002,-0.287,-0.88,1.082,0.7959999999999999,0.591,0.473,0.8240000000000001,-0.748,-0.551,0.902,-0.242,-1.037,1.092,0.165,-0.022000000000000002,-0.711,0.297,-0.205,-0.063,0.7020000000000001,-0.469,0.68,-0.551,0.465,-0.45799999999999996,-1.051,-0.078,0.299,-0.652,-0.155,-0.402,0.8390000000000001,0.877,-0.446,0.8220000000000001
0.146,0.231,0.53,0.308,-0.20800000000000002,-0.8190000000000001,1.032,0.8220000000000001,0.22399999999999998,0.473,0.7759999999999999,-0.599,-0.122,0.444,-0.315,-1.072,0.899,0.165,0.163,-1.101,0.267,0.129,0.133,0.34299999999999997,-0.467,0.47200000000000003,-0.522,0.251,-0.45299999999999996,-1.01,-0.021,0.413,-0.35,0.017,-0.177,0.364,1.2690000000000001,0.27699999999999997,0.099
0.63,0.648,1.001,0.308,0.20199999999999999,-1.265,1.018,0.8220000000000001,0.8959999999999999,0.473,-0.03,-1.339,0.064,-0.14300000000000002,-0.276,-0.6629999999999999,0.71,0.165,0.162,-0.772,0.267,0.486,0.133,0.344,-0.469,0.304,-0.903,0.531,-0.46,-0.519,1.443,0.42700000000000005,-0.6859999999999999,0.017,-0.177,0.364,-0.065,-0.618,0.581
0.575,0.375,0.525,0.365,0.424,-0.867,0.95,0.785,0.6729999999999999,0.473,0.271,-0.736,0.33399999999999996,0.254,-0.11199999999999999,-0.6629999999999999,0.8290000000000001,0.165,-0.875,-0.7,0.624,0.12,-0.063,0.34700000000000003,-1.028,0.26899999999999996,-0.992,0.36,-0.45299999999999996,-0.519,0.313,0.679,-0.473,1.0070000000000001,0.451,0.364,0.11900000000000001,0.149,0.508
0.25,-0.16899999999999998,0.303,0.381,0.149,-1.067,0.838,0.77,0.209,0.473,0.24,-1.3090000000000002,0.365,0.45299999999999996,-0.158,-0.047,0.659,0.165,0.33399999999999996,-0.723,0.607,-0.083,-0.063,0.7090000000000001,-1.0290000000000001,0.221,-1.052,0.267,-0.456,0.023,-0.022000000000000002,0.39299999999999996,-0.034,-0.04,-2.54,0.9179999999999999,0.184,0.435,-0.23800000000000002
0.775,0.49200000000000005,0.9570000000000001,0.498,0.20800000000000002,-1.4909999999999999,0.846,0.726,0.904,0.473,-0.17800000000000002,-2.1180000000000003,0.6890000000000001,0.6559999999999999,-0.153,0.42100000000000004,0.5820000000000001,0.165,0.078,-0.845,0.8340000000000001,-0.18600000000000003,0.133,0.706,-1.028,0.057999999999999996,-1.0859999999999999,0.522,-0.456,0.39299999999999996,-0.109,0.397,-0.49700000000000005,0.237,0.10400000000000001,0.9179999999999999,-0.217,-0.9570000000000001,0.7909999999999999
0.565,0.29600000000000004,0.495,0.831,0.5579999999999999,-0.925,0.887,0.77,0.395,0.473,1.044,-0.743,0.775,-0.121,-0.149,0.42100000000000004,0.843,0.165,0.07400000000000001,-0.807,0.713,0.369,0.133,0.72,-1.025,-0.027999999999999997,-1.068,0.29100000000000004,-0.45399999999999996,0.34,0.467,0.512,-0.244,-0.04,-0.23399999999999999,0.8390000000000001,0.5870000000000001,0.369,1.13
0.499,0.31,0.444,1.056,0.532,-0.955,0.758,0.77,0.281,0.473,0.662,-1.026,0.5429999999999999,0.679,-0.226,0.455,0.516,0.43,0.077,-1.161,0.381,-0.247,0.133,0.705,-1.026,-0.308,-0.6609999999999999,0.41,-0.457,0.266,-0.09,0.43,-0.237,-0.04,-0.23399999999999999,0.8390000000000001,1.056,-0.267,0.828
0.935,0.622,1.083,1.338,0.45,-0.956,0.795,0.7190000000000001,0.8859999999999999,0.473,0.419,-0.664,0.79,-0.113,-0.051,0.475,0.513,0.629,0.214,-0.976,0.34600000000000003,0.38,-0.063,0.72,-1.022,-0.32799999999999996,-0.653,0.456,-0.456,0.45,0.77,0.648,-0.297,-0.04,-0.177,0.8390000000000001,0.429,-1.0070000000000001,1.097
0.502,0.449,0.474,1.63,0.278,-1.083,0.703,0.708,0.231,0.473,0.611,-1.158,0.53,0.299,0.268,0.515,0.59,0.696,0.253,-0.807,0.044000000000000004,0.062,-0.063,0.715,-1.028,-0.294,-0.611,0.358,-0.45899999999999996,0.337,0.621,0.523,0.406,0.075,-0.065,0.8390000000000001,0.753,0.012,0.7190000000000001
0.7090000000000001,0.506,0.956,1.499,0.18600000000000003,-1.198,0.735,0.6759999999999999,0.557,0.473,0.28300000000000003,-1.107,0.494,-0.107,0.414,0.36,0.635,0.696,0.255,-0.9309999999999999,0.025,0.456,0.133,0.725,-1.0270000000000001,-0.24,-0.555,0.385,-0.457,0.223,1.245,0.564,0.256,0.17,0.028999999999999998,0.8390000000000001,0.133,-0.655,1.006
0.6809999999999999,0.32299999999999995,1.317,1.486,0.005,-1.713,0.764,0.6759999999999999,0.48700000000000004,0.473,0.26899999999999996,-2.459,0.204,0.95,0.48200000000000004,0.36,0.66,0.696,0.245,-1.0090000000000001,-0.17300000000000001,-0.293,0.133,0.711,-1.026,-0.268,-0.132,0.401,-0.45799999999999996,0.015,0.161,0.485,-0.441,0.19,0.048,0.8390000000000001,0.337,-1.734,0.968
0.6709999999999999,0.20600000000000002,1.4509999999999998,1.325,-0.32799999999999996,-1.38,0.9179999999999999,0.6759999999999999,0.7070000000000001,0.473,-0.064,-1.425,-0.102,0.24600000000000002,0.43200000000000005,-0.20199999999999999,0.66,0.43,0.25,-1.2590000000000001,-0.293,0.311,0.133,0.708,-0.22699999999999998,-0.053,-0.001,0.436,-0.457,-0.429,0.313,0.38299999999999995,-0.6729999999999999,0.19,0.048,0.8390000000000001,0.301,-1.5030000000000001,0.862
0.7959999999999999,0.637,0.887,1.237,0.106,-0.607,0.9390000000000001,0.737,0.853,0.473,0.075,-0.249,-0.285,0.6970000000000001,0.40299999999999997,-0.597,0.971,0.43,0.245,-1.715,-0.276,-0.02,0.133,0.716,-0.09300000000000001,0.141,0.18600000000000003,0.51,-0.456,-0.763,-0.055999999999999994,0.42100000000000004,-0.581,0.19,0.048,0.8390000000000001,0.151,-0.19699999999999998,0.8009999999999999
0.541,0.374,1.482,1.166,-0.368,-0.9259999999999999,1.004,0.742,0.49700000000000005,0.473,-0.14,-0.613,-0.363,-0.042,0.56,-0.633,0.9009999999999999,0.43,0.252,-0.83,-0.23800000000000002,0.585,0.133,0.721,-0.048,0.251,0.052000000000000005,0.42700000000000005,-0.456,-0.606,-0.036000000000000004,0.563,-0.531,0.19,0.048,0.8390000000000001,-0.055999999999999994,-1.219,0.878
0.856,0.568,1.369,1.12,-0.012,-0.872,1.045,0.755,0.94,0.473,0.304,-0.546,-0.504,0.6409999999999999,0.639,-0.7190000000000001,1.002,0.43,0.254,-1.515,-0.23800000000000002,0.136,-0.063,0.721,0.51,0.259,0.37799999999999995,0.561,0.899,-0.7959999999999999,0.349,0.7859999999999999,-0.212,0.19,0.048,0.8390000000000001,0.115,-1.162,1.08
0.653,0.718,0.885,1.091,0.298,-0.669,1.054,0.7759999999999999,0.8440000000000001,0.473,0.743,-0.218,-0.239,0.121,0.45899999999999996,-0.7190000000000001,1.1420000000000001,0.43,0.257,-0.857,-0.301,0.48,0.133,0.721,0.373,0.163,0.016,0.544,1.285,-0.578,0.38299999999999995,0.802,0.33899999999999997,0.19,0.048,0.8390000000000001,0.715,-0.26,1.004
0.7170000000000001,0.551,1.52,1.062,0.446,-1.341,1.072,0.7759999999999999,0.755,0.473,0.574,-1.689,-0.138,0.7120000000000001,0.519,-0.517,1.048,0.43,0.249,-1.3259999999999998,-0.517,0.006999999999999999,0.133,0.705,0.373,-0.004,-0.03,0.431,1.2890000000000001,-0.19,1.1059999999999999,0.9620000000000001,-0.44299999999999995,0.19,0.048,0.8390000000000001,0.529,-1.6,1.032
0.7120000000000001,0.23199999999999998,1.786,0.9129999999999999,-0.366,-1.514,1.202,0.812,0.653,0.473,0.29,-1.9669999999999999,-0.348,0.615,0.705,-0.414,1.048,0.43,0.247,-1.167,-0.598,0.13699999999999998,0.133,0.7070000000000001,0.37200000000000005,0.031,-0.155,0.395,1.278,-0.624,0.262,0.506,-0.423,0.19,0.048,0.8390000000000001,0.39299999999999996,-1.915,0.8440000000000001
0.583,-0.09300000000000001,1.96,0.861,-0.679,-0.995,1.3619999999999999,0.8290000000000001,0.43,0.473,-0.27699999999999997,-0.6920000000000001,-0.528,-0.193,0.757,-0.6509999999999999,1.297,0.43,0.261,-0.893,-0.7909999999999999,0.8270000000000001,0.133,0.71,0.37200000000000005,0.27699999999999997,-0.514,0.402,1.287,-0.624,1.001,0.133,-0.249,0.19,0.048,0.8390000000000001,-0.10400000000000001,-1.511,0.8109999999999999
0.6920000000000001,0.38,1.5919999999999999,0.757,-0.21600000000000003,-1.518,1.319,0.879,0.867,0.473,0.165,-2.127,-0.469,1.247,0.59,-0.82,1.258,0.43,0.257,-0.953,-1.088,-0.358,0.133,0.71,0.37200000000000005,0.165,-0.425,0.406,1.287,-1.0659999999999998,1.006,0.527,0.052000000000000005,0.19,0.048,0.8390000000000001,0.128,-1.713,1.349
0.43700000000000006,-0.083,2.033,0.618,-0.752,-1.608,1.3980000000000001,0.958,0.38799999999999996,0.473,0.857,-2.041,-0.653,0.961,0.254,-0.862,1.266,0.43,0.24600000000000002,-1.022,-1.088,0.006,0.133,0.708,0.373,0.006999999999999999,-0.447,0.26,1.286,-0.98,0.147,0.24,-0.052000000000000005,0.19,0.048,0.8390000000000001,0.846,-2.217,0.8220000000000001
-0.184,-0.153,1.264,0.782,-0.966,-0.6890000000000001,1.4040000000000001,0.958,0.873,0.473,-0.052000000000000005,-0.256,-1.012,0.16,0.10300000000000001,-1.1320000000000001,1.344,0.43,0.256,-1.165,-1.594,0.6709999999999999,0.133,0.7090000000000001,0.937,0.212,-0.5329999999999999,0.5660000000000001,-0.45799999999999996,-1.217,1.187,-0.013000000000000001,0.456,0.19,0.048,0.8390000000000001,0.23800000000000002,-0.637,0.207
0.207,-0.32899999999999996,2.104,0.899,-0.784,-1.3969999999999998,1.4469999999999998,1.022,0.155,0.473,-0.446,-1.485,-0.66,0.579,0.02,-1.1320000000000001,1.3259999999999998,-0.366,0.24,-1.7630000000000001,-1.246,0.35600000000000004,0.133,0.71,0.937,0.444,-0.349,0.22899999999999998,-0.462,-1.195,-0.696,0.44299999999999995,-0.836,0.19,0.048,0.8390000000000001,-0.52,-2.42,0.247
0.478,0.327,1.5319999999999998,1.0170000000000001,-0.402,-0.6459999999999999,1.5219999999999998,1.038,0.8059999999999999,0.473,-0.245,0.002,-0.84,-0.628,-0.128,-1.169,1.3230000000000002,-0.366,-0.027000000000000003,-0.69,-0.867,1.113,0.133,0.371,1.22,0.6559999999999999,-0.748,0.521,-0.45899999999999996,-1.3769999999999998,-0.063,0.406,-0.655,-0.09699999999999999,-0.177,0.602,-0.366,-1.091,0.527
-0.726,-0.821,-0.021,1.0270000000000001,-0.17300000000000001,-0.71,1.249,1.085,-0.495,0.473,0.46399999999999997,-0.63,0.054000000000000006,0.557,-0.215,-1.172,1.2209999999999999,0.165,0.45,-1.2409999999999999,-1.314,0.034,0.133,0.35100000000000003,0.287,0.445,-0.578,0.09699999999999999,-0.457,-1.3769999999999998,1.141,0.036000000000000004,0.507,0.045,-0.146,0.602,1.061,1.081,-0.7490000000000001
0.138,-0.273,1.114,1.218,-0.21,-1.6780000000000002,1.227,1.002,-0.011000000000000001,0.473,-0.8029999999999999,-2.47,0.22,0.759,-0.38799999999999996,-0.875,0.62,-0.366,0.446,-0.919,-0.903,-0.040999999999999995,0.133,0.35100000000000003,0.287,0.139,-0.58,0.226,-0.455,-0.752,1.2570000000000001,-0.16699999999999998,1.202,0.342,-0.102,0.364,-0.9159999999999999,-2.6189999999999998,0.447
0.017,-0.439,1.715,0.9620000000000001,-0.741,-1.617,1.317,1.002,0.08800000000000001,0.473,0.03,-2.127,-0.521,0.5710000000000001,-0.341,-0.479,0.841,-0.366,0.434,-0.8490000000000001,-0.897,-0.002,0.133,0.36,0.38799999999999996,0.054000000000000006,-0.249,0.185,-0.45799999999999996,-0.993,1.46,-0.313,-2.33,0.419,0.273,0.364,-0.005,-2.57,0.313
-0.583,0.047,1.629,1.2790000000000001,-1.3980000000000001,-1.374,1.361,1.028,0.583,0.473,-0.06,-1.7080000000000002,-1.075,1.425,-0.408,-0.6970000000000001,0.93,-0.366,0.11199999999999999,-1.8230000000000002,-0.879,-0.5589999999999999,0.133,0.349,0.441,0.198,0.295,0.28300000000000003,-0.452,-1.251,0.5710000000000001,0.142,0.516,0.945,-1.3869999999999998,0.364,-0.013000000000000001,-2.155,0.223
-1.47,-0.604,1.726,1.224,-2.1719999999999997,-0.5770000000000001,1.493,1.045,0.027999999999999997,0.473,-0.209,-0.017,-1.916,0.3,-0.4,-1.4069999999999998,0.9940000000000001,-0.366,-0.395,-1.2,-1.1320000000000001,0.318,0.133,0.139,1.507,0.5529999999999999,0.40399999999999997,0.42100000000000004,1.4780000000000002,-1.251,0.867,-0.375,0.14,-0.613,0.5539999999999999,0.364,-0.051,-1.6,-0.287
-1.219,-0.314,1.8230000000000002,1.1340000000000001,-2.262,-0.499,1.5659999999999998,1.097,0.753,0.473,-0.769,0.09,-2.162,-0.8320000000000001,-0.46,-1.6840000000000002,1.4580000000000002,-0.366,-0.392,-0.7490000000000001,-0.871,1.04,0.133,-0.643,1.507,1.143,-0.158,0.379,1.5219999999999998,-1.798,1.734,0.027000000000000003,0.16,-0.613,-0.852,-0.289,-0.516,-1.834,-0.203
-0.141,0.141,0.833,1.425,-0.897,-0.523,1.508,1.1840000000000002,0.879,0.473,-0.158,-0.08199999999999999,-0.698,-0.35200000000000004,-0.484,-1.821,1.484,-0.366,-0.382,-1.015,-0.431,0.6890000000000001,0.133,-0.643,1.023,1.2890000000000001,-0.129,0.528,1.515,-1.874,0.596,0.298,0.027000000000000003,-0.613,-1.04,-0.45299999999999996,-0.34299999999999997,0.13,0.305
0.324,0.41600000000000004,0.782,1.642,0.28300000000000003,-0.738,1.3530000000000002,1.1840000000000002,0.675,0.473,0.023,-0.47600000000000003,-0.09300000000000001,0.267,-0.5429999999999999,-1.624,1.121,-0.366,0.531,-1.046,0.047,0.14,0.133,-0.644,-1.3159999999999998,0.899,-0.276,0.522,1.514,-1.874,1.341,0.722,-0.14400000000000002,-0.04,-0.852,-0.943,0.36,-0.32299999999999995,0.271
0.8320000000000001,0.552,2.021,1.7409999999999999,0.298,-1.136,1.3630000000000002,1.092,1.01,0.473,0.156,-1.337,0.001,0.195,-0.601,-1.232,1.103,0.165,0.516,-0.623,0.142,0.174,0.133,-0.657,-1.3119999999999998,0.38799999999999996,-0.743,0.474,1.517,-0.927,0.98,0.622,0.385,-0.04,-0.852,-0.943,0.276,-1.7309999999999999,1.012
1.1159999999999999,0.622,1.639,1.8459999999999999,0.35700000000000004,-0.6759999999999999,1.463,1.099,1.175,0.473,0.49200000000000005,-0.285,-0.129,-0.067,-0.604,-0.397,1.5130000000000001,0.165,0.527,-0.762,0.467,0.392,0.133,-0.6559999999999999,-1.314,0.187,-0.6459999999999999,0.61,1.518,-0.182,0.6779999999999999,0.536,-0.002,0.534,-0.29,-0.943,0.37,-1.121,1.58
1.033,0.494,1.74,1.442,0.489,-1.285,1.4980000000000002,1.121,0.925,0.473,0.87,-1.7180000000000002,0.222,0.653,-0.586,-0.306,1.5319999999999998,0.165,0.535,-1.024,0.307,-0.188,0.133,-0.652,-1.3119999999999998,-0.27399999999999997,-0.772,0.514,0.728,0.021,0.9590000000000001,0.573,0.429,0.534,-0.29,-0.943,0.669,-1.4509999999999998,2.14
1.012,0.455,1.776,1.422,0.168,-0.992,1.579,1.226,0.961,0.473,1.42,-0.775,0.22699999999999998,0.209,-0.629,0.149,1.651,0.209,0.527,-0.736,-0.436,0.293,0.314,-0.647,-1.314,-0.474,-0.708,0.5710000000000001,0.728,0.021,1.516,0.551,0.42,0.534,-0.29,-0.943,1.564,-1.456,1.486
1.068,0.7340000000000001,2.059,1.318,0.371,-1.4680000000000002,1.548,1.226,1.238,0.473,-0.08800000000000001,-2.231,0.205,0.87,-0.415,0.29600000000000004,1.6340000000000001,0.43,0.527,-0.5429999999999999,-0.512,-0.379,0.314,-0.008,-1.314,-0.38,-0.698,0.45899999999999996,0.7290000000000001,-0.008,1.291,0.7709999999999999,-4.051,0.534,-0.29,-0.943,0.51,-1.97,1.4140000000000001
0.248,-0.013999999999999999,0.5479999999999999,1.4,0.302,-0.6679999999999999,1.495,1.291,0.455,0.473,1.145,-0.28800000000000003,0.209,-0.6890000000000001,-0.456,0.29600000000000004,1.6680000000000001,0.165,0.848,-0.742,-1.15,0.816,0.314,0.35200000000000004,-1.3159999999999998,-0.14800000000000002,-0.953,0.23399999999999999,0.733,0.027999999999999997,-0.703,0.41600000000000004,-0.257,0.9490000000000001,0.9329999999999999,-0.289,0.687,0.9490000000000001,0.528
-0.015,-0.147,0.7659999999999999,1.245,0.245,-1.7,1.202,1.256,0.276,0.473,-0.42,-2.435,0.395,-0.12300000000000001,-0.36200000000000004,0.42100000000000004,0.862,0.121,4.44,-0.64,-1.093,0.335,0.314,0.353,-1.3159999999999998,-0.331,-1.197,0.43200000000000005,0.73,0.10400000000000001,-0.364,0.122,0.769,3.573,4.593999999999999,0.201,0.6509999999999999,-0.602,0.455
0.794,0.273,1.726,1.213,0.337,-1.618,1.244,1.151,0.4,0.473,-0.706,-2.123,0.7909999999999999,-0.053,-0.257,0.722,1.023,-0.366,1.433,-0.59,-0.8690000000000001,0.292,0.133,1.345,-1.3159999999999998,-0.33299999999999996,-0.948,0.335,0.73,0.257,1.45,0.298,0.9229999999999999,1.117,0.835,1.671,-1.1159999999999999,-2.319,1.004
0.773,0.375,1.7080000000000002,1.245,0.17,-1.3780000000000001,1.274,1.099,0.557,0.473,0.205,-1.492,0.33799999999999997,0.209,-0.45799999999999996,0.7490000000000001,1.023,-0.366,1.442,-1.099,-0.7559999999999999,0.21100000000000002,0.133,1.345,-1.317,-0.35,-0.609,0.34299999999999997,-0.457,-0.032,0.52,0.336,0.033,2.311,0.835,1.671,0.10800000000000001,-2.017,0.9990000000000001
0.584,0.302,2.002,1.46,-0.2,-1.406,1.371,1.099,0.536,0.473,0.41200000000000003,-1.785,-0.03,0.615,-0.392,0.141,1.082,0.077,0.53,-1.061,-0.622,-0.165,0.133,0.91,-1.3019999999999998,-0.201,-0.428,0.37,-0.45799999999999996,-0.177,1.173,0.252,-0.491,-2.0469999999999997,-1.9769999999999999,1.671,0.56,-2.074,0.603
0.17,-0.319,2.501,1.415,-0.765,-1.6030000000000002,1.515,1.149,-0.069,0.473,0.217,-2.004,-0.743,0.737,-0.18,0.141,1.298,0.165,-0.159,-1.058,-0.363,-0.198,0.133,-0.18899999999999997,0.799,0.124,-0.017,0.185,-0.45299999999999996,-0.988,-0.305,-0.226,-0.547,-1.435,-0.909,1.0170000000000001,0.32299999999999995,-2.8819999999999997,0.162
-0.489,-0.115,0.715,1.443,-1.375,-0.384,1.4469999999999998,1.1520000000000001,0.198,0.473,0.203,0.29100000000000004,-0.754,-1.395,-0.276,-0.7929999999999999,1.339,0.165,-0.381,-0.97,-0.631,1.27,0.133,-0.546,0.797,0.396,-0.639,0.275,-0.461,-1.4580000000000002,0.085,0.127,-0.8059999999999999,-0.04,-0.684,-0.289,-0.37,0.721,0.284
0.047,0.203,1.253,1.3119999999999998,0.17,-1.35,1.17,1.16,0.095,0.473,-0.345,-1.662,0.406,0.255,-0.314,-1.129,0.6729999999999999,0.165,2.641,-1.605,-0.675,0.141,-0.063,0.225,-0.295,0.09300000000000001,-0.054000000000000006,0.287,-0.456,-1.218,-0.038,0.332,-0.615,-0.04,-0.684,-0.289,-0.138,-1.158,0.45899999999999996
0.557,0.22699999999999998,1.4769999999999999,1.371,-0.159,-0.805,1.169,1.072,0.6779999999999999,0.473,0.263,-0.461,-0.192,0.295,-0.318,-1.051,0.6729999999999999,0.165,0.086,-1.7,-0.619,0.11699999999999999,0.133,0.345,0.7959999999999999,-0.185,0.298,0.514,-0.46299999999999997,-1.218,0.012,0.256,-0.653,2.082,1.454,-0.289,-0.003,-1.1079999999999999,0.841
0.547,0.059000000000000004,1.288,1.413,-0.256,-0.35100000000000003,1.247,1.072,0.522,0.473,0.955,0.531,-0.511,-1.7719999999999998,-0.305,-0.789,0.973,0.165,-0.375,-1.0,-0.7070000000000001,1.499,0.133,-5.188,0.799,-0.25,-0.151,0.478,1.273,-0.7659999999999999,-0.196,0.08199999999999999,-0.721,0.10800000000000001,0.10400000000000001,-3.863,0.429,-0.39899999999999997,0.785
