V0,V1,V2,V3,V4,V5,V6,V7,V8,V9,V10,V11,V12,V13,V14,V15,V16,V17,V18,V19,V20,V21,V22,V23,V24,V25,V26,V27,V28,V29,V30,V31,V32,V33,V34,V35,V36,V37
0.32589839,0.33480114,0.17813700,0.23312022,0.46157987,0.78846874,0.08932159,0.13149584,0.31094133,0.06059328,0.64742379,0.77616468,0.40628995,0.30959350,0.57829643,0.66412637,0.22845510,0.56251472,0.49943911,0.59985985,0.63837159,0.46124031,0.55555556,0.20757250,0.54021768,0.65182113,0.39810134,0.35423648,0.72178441,0.74386012,0.17078933,0.29547764,0.73278536,0.50000000,0.48863522,0.24441950,0.66823859,0.84012066
0.41883519,0.26576705,0.19190141,0.18368938,0.54999327,0.69749158,0.08252202,0.12776342,0.23958483,0.06059328,0.65956299,0.68537378,0.47711583,0.17073171,0.59166168,0.69433283,0.21838950,0.56251472,0.53957373,0.73637001,0.63577306,0.57486740,0.55555556,0.20904941,0.52614813,0.63883880,0.33103193,0.30732408,0.72094005,0.77829685,0.29433018,0.23767785,0.29140819,0.44787951,0.65632892,0.24441950,0.66925822,0.77752640
0.55622677,0.35823864,0.17637644,0.19226571,0.65415153,0.39910146,0.06212332,0.12532300,0.31959060,0.06059328,0.67966010,0.31895991,0.58463309,0.35365854,0.59006583,0.79271165,0.21115132,0.56251472,0.60276704,0.64905396,0.67229681,0.39596083,0.55555556,0.23724490,0.24316432,0.60683375,0.31759339,0.24126376,0.44933859,0.77829685,0.25319622,0.30335366,0.34972084,0.60225922,0.46024851,0.24441950,0.67410145,0.69381599
0.51734820,0.31704545,0.16085147,0.20629970,0.66626295,0.36989891,0.05084222,0.11785817,0.21507856,0.06059328,0.75519288,0.29577465,0.61608284,0.53772358,0.60203471,0.83109325,0.15867451,0.56251472,0.60239312,0.58584443,0.63461816,0.24867401,0.55555556,0.34223953,0.24316432,0.55364226,0.38688201,0.26136908,0.44314664,0.85130806,0.13271262,0.25228659,0.34661911,0.60225922,0.60228306,0.32585110,0.73336732,0.72911011
0.35037175,0.25241477,0.31930218,0.16092312,0.48257300,0.37888431,0.05980529,0.10536893,0.19691509,0.06059328,0.67278122,0.33304442,0.42891844,0.45967480,0.60682226,0.85007621,0.15573400,0.56251472,0.60114670,0.62312544,0.57109860,0.32027744,0.55555556,0.34223953,0.37164853,0.54047962,0.38330662,0.19004308,0.44413172,0.86145222,0.29085603,0.21786077,0.36724566,0.60225922,0.62127488,0.34630253,0.71131787,0.43288084
0.27834572,0.21335227,0.32746479,0.12708561,0.32377876,0.45937851,0.08375831,0.10536893,0.22632262,0.06059328,0.64836795,0.41841820,0.35157249,0.35902439,0.61859166,0.82277955,0.19678806,0.56251472,0.48734887,0.62747022,0.50209326,0.43227254,0.55555556,0.34237379,0.99256703,0.57564010,0.40143016,0.19291527,0.44427245,0.86145222,0.18732629,0.16399898,0.39376551,0.54548157,0.60228306,0.40740741,0.62171807,0.50120664
0.19965923,0.19403409,0.12916133,0.11164821,0.32176019,0.60838637,0.08221295,0.11857594,0.17803085,0.06059328,0.63042892,0.60498375,0.33955510,0.37073171,0.63016158,0.76846335,0.19882380,0.43748528,0.48921850,0.56818500,0.48837881,0.42533660,0.55555556,0.34411923,0.99150518,0.62170934,0.45900629,0.21589277,0.44385027,0.73505072,0.23749305,0.17670224,0.31172457,0.54548157,0.60228306,0.40740741,0.63242417,0.71357466
0.15566914,0.18409091,0.19030090,0.09527522,0.31382048,0.43616623,0.06675939,0.11757106,0.15424535,0.06059328,0.58510925,0.37703142,0.35617489,0.41333333,0.63076002,0.65276431,0.15245420,0.43748528,0.48784744,0.58766643,0.44146095,0.38086495,0.55555556,0.34398496,0.99203610,0.63983051,0.44704722,0.15078985,0.44370954,0.63561132,0.27946081,0.18762703,0.37174318,0.48860484,0.54550965,0.40740741,0.62044354,0.62156863
0.16852540,0.20227273,0.17413572,0.15827226,0.29605706,0.66417072,0.06135064,0.11441286,0.19028398,0.06059328,0.53412463,0.68754063,0.31130146,0.29626016,0.62716936,0.64015519,0.15030536,0.43748528,0.48685031,0.62438683,0.46455897,0.49918401,0.55555556,0.34344791,0.99150518,0.68139199,0.46258168,0.19674485,0.55488320,0.60851575,0.24041134,0.18292683,0.30490074,0.48860484,0.54550965,0.40740741,0.58233495,0.67134238
0.17177819,0.20781250,0.16837388,0.16139092,0.33925447,0.55447398,0.04883326,0.09933965,0.18509442,0.06059328,0.45994065,0.48320693,0.31066223,0.36845528,0.63574706,0.57710960,0.13684687,0.42712503,0.48784744,0.58402242,0.57182041,0.40106079,0.50221043,0.34277658,0.99203610,0.69942301,0.45469116,0.16945907,0.55488320,0.60851575,0.16300723,0.18572154,0.30629653,0.48860484,0.54550965,0.40740741,0.46826408,0.67209653
0.16310409,0.16818182,0.12307939,0.17760798,0.31193648,0.73268439,0.05362386,0.09933965,0.14516362,0.06059328,0.66333963,0.79869989,0.31347481,0.26097561,0.59305805,0.55674103,0.13876951,0.37508830,0.48784744,0.55697267,0.58279197,0.53814769,0.50221043,0.25698174,0.99203610,0.69094843,0.45345827,0.22307324,0.55474247,0.61238655,0.19427460,0.15777439,0.99968983,0.48860484,0.54550965,0.40740741,0.60260005,0.74962293
0.29011772,0.27443182,0.36491677,0.16482146,0.32122191,0.43317110,0.06181425,0.09000861,0.25803662,0.06059328,0.49703264,0.37768147,0.31296344,0.51447154,0.60123678,0.55674103,0.13492423,0.43748528,0.44783747,0.58486335,0.67489534,0.29436965,0.50221043,0.20864662,0.99256703,0.67003246,0.48489705,0.33078028,0.55417957,0.60758142,0.47137298,0.20287093,0.41129032,0.44748315,0.42196181,0.32585110,0.58004079,0.30935143
0.33085502,0.29332386,0.33002561,0.18899111,0.32889248,0.81954324,0.10709318,0.09503302,0.28384028,0.06059328,0.70811977,0.84290358,0.28918435,0.42243902,0.58248554,0.53942081,0.22608007,0.44784554,0.00012464,0.57056762,0.66666667,0.39249286,0.50221043,0.20851235,0.99256703,0.68653083,0.51497966,0.23599809,0.55460175,0.59743727,0.42426348,0.24021850,0.25217122,0.18747523,0.05212648,0.26474623,0.58462911,0.54328808
0.20554523,0.23366477,0.17637644,0.19398098,0.31651191,0.78884313,0.10060269,0.11010623,0.26596511,0.06059328,0.74669544,0.77529794,0.23855791,0.41105691,0.56154000,0.49771373,0.20787152,0.56251472,0.37492210,0.56355992,0.63432944,0.40126479,0.55555556,0.07532223,0.99256703,0.68671114,0.48428061,0.28243179,0.55460175,0.57701548,0.17217899,0.21786077,0.22828784,0.43083631,0.43186180,0.08143160,0.80983941,0.80226244
0.20879802,0.21917614,0.17925736,0.18899111,0.33898533,0.69898914,0.09596662,0.11757106,0.24333285,0.06059328,0.62381980,0.63856988,0.29647149,0.36845528,0.60163575,0.49397256,0.20787152,0.56251472,0.37380032,0.63489839,0.61801646,0.41778866,0.55555556,0.07532223,0.99283249,0.68824378,0.44248551,0.27860220,0.72164368,0.61558996,0.30141745,0.21303354,0.36631514,0.31252477,0.43186180,0.08143160,0.65383635,0.75671192
0.23807311,0.22954545,0.13220230,0.15546546,0.38877675,0.70947211,0.08097667,0.11757106,0.24636010,0.06059328,0.59589965,0.70205850,0.34351828,0.30243902,0.58846998,0.57821810,0.20119882,0.45820579,0.48747351,0.62957253,0.59867186,0.49449204,0.55555556,0.13372718,0.98885054,0.67481067,0.42017014,0.26567736,0.72178441,0.63494394,0.21067260,0.22370427,0.44758065,0.74435196,0.71593090,0.08143160,0.59622738,0.76530920
0.30219950,0.31775568,0.05233675,0.16248246,0.46480958,0.78322726,0.05872354,0.11039334,0.33357359,0.06059328,0.62220124,0.74951246,0.43467144,0.28260163,0.54617993,0.57821810,0.17676996,0.43748528,0.57335161,0.62915207,0.56128194,0.50122399,0.55555556,0.28128357,0.43111229,0.64551028,0.36949821,0.35423648,0.72108078,0.74319274,0.41606448,0.28442581,0.45626551,0.68370987,0.60804122,0.16298790,0.62643385,0.88717949
0.40427509,0.28877841,0.33818822,0.15811633,0.54689813,0.32684388,0.06923196,0.10996268,0.29508433,0.06059328,0.62408956,0.25222102,0.43607773,0.62926829,0.56533014,0.70763475,0.17213300,0.43748528,0.60102206,0.61681850,0.59997113,0.20175439,0.55555556,0.32921590,0.43164322,0.62098810,0.44618419,0.31115366,0.72220659,0.80592632,0.36186770,0.23958333,0.49643300,0.54548157,0.58531165,0.32585110,0.71475911,0.34374057
0.32125155,0.24360795,0.25208067,0.17854358,0.33898533,0.68850618,0.11203832,0.10881424,0.30993225,0.06059328,0.69800378,0.67540628,0.28777806,0.36097561,0.57291043,0.75419149,0.24745533,0.43748528,0.22435498,0.70581640,0.60632308,0.43206854,0.61332154,0.22569817,0.72152907,0.64830508,0.37405992,0.30540929,0.72150296,0.77389215,0.37896053,0.21354167,0.46681141,0.54548157,0.58531165,0.32585110,0.68518991,0.62714932
0.24225527,0.24019886,0.21622919,0.16934352,0.38325932,0.48446275,0.11219286,0.12144703,0.22589015,0.06059328,0.61599676,0.41516793,0.36422910,0.35447154,0.57370836,0.74338368,0.24745533,0.43748528,0.54281441,0.71913104,0.59823878,0.43696450,0.55555556,0.20958647,0.43190868,0.67336819,0.33066206,0.19674485,0.72248804,0.77389215,0.37201223,0.22319614,0.47270471,0.33521601,0.36933024,0.32585110,0.66798369,0.61960784
0.24380421,0.26406250,0.24647887,0.16279432,0.39631274,0.31448896,0.10013908,0.12144703,0.24837826,0.06059328,0.52265983,0.20021668,0.40501151,0.69056911,0.57111510,0.70708050,0.21352635,0.43748528,0.60027421,0.62102313,0.61094269,0.15503876,0.55555556,0.95247046,0.43111229,0.67922827,0.38601899,0.21397798,0.47818745,0.71356113,0.40091718,0.24529980,0.48325062,0.53081649,0.50570765,0.77154259,0.61292378,0.51266968
0.32496902,0.33167614,0.21334827,0.20458444,0.36428475,0.51740921,0.12532839,0.12173414,0.27965980,0.06059328,0.63879148,0.46543879,0.37496804,0.44016260,0.62078596,0.68865179,0.24881249,0.40098893,0.38127882,0.66292922,0.66363505,0.37474500,0.55555556,0.22274436,0.43774887,0.67580238,0.33596351,0.25514600,0.47776527,0.71890016,0.26931629,0.28264736,0.40307072,0.54548157,0.43186180,0.37037037,0.49617640,0.64736048
0.20895291,0.26022727,0.06914213,0.20458444,0.33710133,0.79333583,0.11991964,0.12331324,0.21060977,0.06059328,0.73509576,0.84442037,0.35579136,0.24991870,0.60183523,0.68865179,0.24191359,0.56251472,0.54518260,0.74688157,0.66002599,0.55201958,0.55555556,0.27537594,0.43695248,0.67949874,0.29133276,0.33556726,0.47748382,0.66163908,0.36923291,0.22827744,0.40617246,0.39635355,0.44135771,0.28881407,0.76663268,0.89502262
0.20616481,0.23110795,0.17541613,0.22501169,0.40398331,0.41594908,0.10122083,0.12776342,0.23007064,0.06059328,0.68761802,0.33586132,0.39913066,0.52000000,0.61619789,0.64805321,0.20730604,0.56251472,0.62495326,0.65255781,0.62249170,0.28967768,0.55555556,0.42615467,0.43111229,0.65623873,0.32992233,0.20057444,0.47776527,0.72210358,0.20956087,0.28785569,0.46479529,0.49147840,0.51712294,0.36949744,0.73808310,0.62730015
0.26130731,0.18750000,0.29881562,0.16248246,0.30951420,0.46836391,0.11991964,0.12517944,0.23136803,0.06059328,0.60911789,0.42166847,0.29826131,0.41073171,0.59644923,0.69280865,0.19814522,0.43748528,0.45967842,0.70399439,0.54424715,0.40595675,0.55555556,0.20958647,0.43031590,0.64929679,0.29626433,0.22498803,0.47790599,0.69954618,0.28557532,0.19499492,0.47239454,0.54835513,0.49580766,0.39256765,0.57519755,0.47254902
0.19702602,0.18735795,0.30761844,0.15889599,0.29767191,0.36615500,0.12563746,0.12517944,0.18437365,0.06059328,0.65902347,0.29837486,0.30286372,0.48048780,0.61958907,0.69280865,0.19893689,0.43748528,0.75034276,0.68983882,0.48765699,0.34088127,0.55555556,0.20864662,0.43084683,0.65037865,0.31870300,0.17711824,0.47776527,0.64175120,0.43899389,0.18521341,0.48449132,0.75000000,0.62501263,0.32585110,0.68952332,0.46199095
0.19872986,0.08366477,0.25304097,0.13956027,0.27573678,0.38113066,0.12223768,0.12934252,0.15280381,0.06059328,0.59994605,0.32437703,0.23804654,0.40097561,0.60861759,0.63059443,0.20346076,0.43748528,0.54468403,0.72950245,0.49559694,0.38555692,0.61332154,0.33955424,0.99230157,0.67526145,0.27727777,0.10339876,0.35674078,0.60958356,0.43829906,0.10213415,0.50279156,0.54548157,0.54550965,0.32585110,0.67817996,0.51101056
0.18850682,0.09204545,0.32410371,0.14517387,0.20993137,0.39535754,0.12022871,0.12848119,0.13968574,0.06059328,0.40990019,0.34127844,0.23894145,0.49154472,0.61679633,0.55909658,0.20685365,0.32281611,0.54343762,0.66895585,0.52504692,0.32639739,0.61332154,0.34250806,0.99362888,0.70221781,0.34212797,0.16898037,0.35674078,0.52989856,0.40105614,0.07545732,0.46184864,0.54548157,0.49530256,0.32585110,0.43219475,0.39079940
0.16821561,0.12769886,0.28056978,0.15141120,0.22110079,0.61025833,0.12501932,0.12546655,0.12656768,0.06059328,0.64823307,0.62535211,0.18588596,0.40861789,0.58926790,0.52348621,0.22291337,0.32281611,0.54318833,0.63097407,0.51624080,0.43614851,0.61332154,0.34250806,0.99389435,0.70221781,0.44223893,0.11871709,0.43301435,0.48825414,0.42287382,0.09387703,0.47921836,0.54548157,0.49439337,0.40740741,0.63790466,0.50980392
0.12190211,0.12684659,0.17317542,0.13332294,0.22527251,0.63459379,0.11250193,0.12417456,0.11388208,0.06059328,0.71985433,0.55904659,0.17808745,0.62666667,0.62836625,0.42025772,0.19497851,0.56251472,0.55502929,0.56692362,0.41663058,0.22847817,0.55555556,0.34197100,0.99389435,0.68166246,0.53741832,0.16515079,0.72206586,0.45848905,0.26612007,0.08523882,0.50093052,0.63634562,0.52419436,0.39381469,0.72712210,0.64057315
0.22227385,0.21562500,0.17349552,0.07562763,0.25783878,0.60838637,0.11543811,0.12417456,0.27547931,0.06059328,0.60884813,0.53521127,0.20378420,0.58682927,0.65808897,0.42025772,0.19633567,0.43748528,0.67119531,0.57379117,0.45806265,0.24561404,0.55555556,0.31578947,0.99389435,0.67048323,0.50339046,0.25610340,0.72234731,0.46022424,0.36700945,0.16679370,0.48588710,0.59661118,0.59096878,0.40740741,0.61266888,0.56349925
0.20229244,0.22045455,0.40316901,0.12646187,0.23375050,0.40883564,0.13490960,0.11886305,0.26654173,0.06059328,0.53425951,0.37551463,0.25914088,0.53268293,0.66068223,0.40737148,0.19181181,0.43748528,0.54418547,0.61135249,0.61801646,0.31232150,0.55555556,0.21321160,0.99389435,0.71339704,0.47466404,0.23121111,0.72178441,0.46876668,0.29655364,0.18686484,0.44990695,0.71115735,0.58672593,0.32585110,0.55837369,0.32835596
0.18184634,0.14303977,0.29433419,0.23358802,0.23603822,0.80868589,0.15731726,0.12202125,0.17413868,0.06059328,0.46398705,0.82448537,0.18805932,0.36682927,0.63774187,0.39739504,0.24688984,0.43748528,0.60077278,0.63363700,0.74447813,0.46532028,0.55555556,0.21267454,0.99415981,0.79282366,0.45851313,0.16419339,0.72164368,0.44927923,0.21650917,0.16260163,0.38926799,0.57391994,0.52560865,0.30552438,0.53925567,0.56078431
0.13135068,0.13707386,0.19782330,0.27958834,0.23778765,0.72856608,0.14340906,0.13149584,0.15064149,0.06059328,0.53978959,0.74712893,0.18639734,0.26731707,0.64592061,0.39393100,0.23049084,0.41134919,0.60139599,0.64344779,0.69063086,0.56201550,0.55555556,0.21388292,0.99389435,0.77307970,0.40821107,0.20536142,0.72178441,0.45021356,0.13590884,0.12982724,0.34475806,0.57391994,0.51712294,0.24441950,0.46469539,0.69969834
0.19268897,0.17272727,0.23799616,0.28847653,0.31099448,0.46125047,0.12625560,0.12302613,0.24823411,0.06059328,0.65524683,0.41885157,0.25875735,0.30162602,0.64612009,0.42483026,0.18807962,0.56251472,0.62158793,0.68535389,0.66060344,0.51427989,0.55555556,0.21173469,0.58747014,0.71682294,0.33115522,0.22498803,0.72220659,0.51748532,0.38410228,0.17606707,0.46122829,0.58333333,0.54692393,0.24441950,0.71221004,0.54630468
0.20709418,0.19673295,0.14900768,0.26337128,0.33494819,0.79296144,0.12471025,0.12302613,0.23295373,0.06059328,0.66617211,0.81451788,0.27243672,0.29479675,0.61001396,0.44506027,0.18717485,0.56251472,0.48809672,0.73440785,0.66392378,0.49388005,0.55555556,0.20985499,0.58003716,0.67012261,0.34447047,0.23887027,0.72192513,0.55993059,0.38868816,0.17708333,0.47068859,0.55687673,0.55682392,0.24441950,0.68595463,0.68355958
0.19439281,0.22414773,0.16389245,0.22516763,0.37370475,0.63908648,0.10894761,0.11670973,0.20008649,0.06059328,0.64054492,0.56771398,0.34441319,0.44211382,0.56473170,0.54662602,0.17134133,0.56251472,0.48759816,0.68199019,0.55059910,0.35924113,0.55555556,0.20824382,0.58003716,0.63937973,0.36025151,0.20631881,0.72164368,0.64321943,0.26195108,0.20401423,0.42183623,0.55112961,0.54550965,0.24441950,0.72240632,0.65052790
0.20771375,0.19673295,0.11251601,0.22142523,0.33615933,0.79146387,0.10369340,0.11369509,0.18754505,0.06059328,0.62530348,0.84008667,0.36052161,0.21756098,0.56433273,0.62283497,0.15912689,0.56251472,0.48797208,0.68353189,0.46961166,0.60485516,0.55555556,0.20851235,0.57924078,0.63000361,0.30896314,0.27046434,0.55432029,0.65122798,0.07893274,0.16310976,0.41470223,0.48860484,0.48863522,0.24441950,0.66798369,0.78717949
0.26951673,0.27940341,0.08402689,0.20162171,0.44193245,0.61774616,0.07912224,0.10465116,0.28239873,0.06059328,0.61667116,0.56749729,0.41281002,0.32975610,0.56134051,0.65816821,0.13865641,0.43748528,0.49582450,0.69712684,0.45113325,0.46817625,0.55555556,0.21119764,0.44544731,0.61855391,0.29145605,0.28243179,0.55488320,0.65056060,0.18551973,0.25241362,0.38632134,0.55727309,0.63834731,0.24441950,0.63038491,0.78748115
0.24612763,0.22968750,0.22823303,0.19242164,0.41542188,0.34893298,0.07062278,0.09589434,0.23439527,0.06059328,0.68127866,0.28407367,0.42201483,0.37105691,0.57809695,0.65816821,0.15087084,0.43748528,0.65898043,0.71100210,0.46181608,0.40208078,0.55555556,0.34801289,0.43137775,0.60998918,0.25064727,0.18286261,0.55502392,0.76895355,0.19205114,0.26511687,0.40477667,0.65150614,0.58531165,0.40740741,0.63879684,0.52865762
0.21112144,0.21761364,0.22119078,0.20926244,0.36845647,0.36128791,0.07618606,0.09589434,0.20469944,0.06059328,0.56919342,0.30205850,0.44694452,0.33056911,0.56732496,0.74809478,0.15901380,0.43748528,0.65885579,0.72403644,0.53890573,0.44267646,0.55555556,0.34667025,0.43190868,0.63802741,0.22093453,0.18812829,0.55446102,0.76014415,0.20302946,0.20223577,0.09879032,0.65279429,0.60187898,0.40740741,0.60986490,0.53755656
0.27927509,0.19431818,0.23479513,0.27225947,0.34921276,0.45750655,0.09040334,0.09374103,0.20253712,0.06059328,0.45306178,0.39609967,0.33392994,0.37430894,0.57929384,0.74435361,0.17100204,0.38026842,0.00000000,0.74758234,0.62869929,0.40269278,0.55555556,0.28168636,0.43137775,0.67048323,0.24152386,0.24988033,0.52673797,0.71943406,0.09880489,0.17162093,0.50992556,0.45877923,0.46974442,0.38882654,0.50509814,0.54570136
0.14807931,0.15184659,0.22839309,0.30126306,0.27681335,0.42156496,0.11172925,0.09646856,0.15828168,0.06059328,0.55516590,0.31895991,0.38110458,0.44601626,0.60622382,0.74172094,0.17846641,0.37508830,0.61124268,0.71646811,0.63115346,0.35148919,0.55555556,0.28316327,0.43111229,0.68869455,0.23560597,0.14887506,0.47860963,0.71676455,0.48638132,0.15421748,0.49255583,0.12495046,0.38024043,0.37037037,0.59737446,0.58084465
0.19733581,0.15539773,0.20406530,0.29580540,0.30830305,0.32309996,0.11543811,0.10436405,0.17615684,0.06059328,0.66293499,0.22925244,0.31206852,0.31544715,0.66287652,0.69613413,0.18559150,0.43748528,0.48697495,0.75122635,0.57788364,0.42860057,0.55555556,0.29994629,0.80594638,0.67859719,0.13648132,0.13164193,0.47720236,0.65309664,0.49207893,0.14049797,0.54078784,0.74435196,0.74431761,0.33333333,0.64223808,0.57858220
0.38444857,0.30298295,0.42429577,0.30297833,0.25797335,0.37214526,0.13212796,0.11010623,0.30113882,0.06059328,0.58672781,0.29945829,0.21286116,0.54487805,0.68222621,0.69613413,0.18954988,0.43748528,0.37292783,0.73931324,0.57658438,0.27702978,0.55555556,0.28651987,0.80568091,0.65867292,0.31093577,0.34657731,0.35645933,0.65309664,0.39785992,0.16336382,0.44261787,0.35225922,0.35235882,0.33333333,0.63013000,0.25233786
0.22785006,0.23437500,0.25160051,0.22407610,0.25380164,0.73043804,0.14541802,0.11010623,0.16952573,0.06059328,0.89128675,0.74279523,0.24622859,0.40276423,0.71853182,0.62477484,0.24745533,0.56251472,0.37417425,0.67442186,0.46643569,0.43676051,0.55555556,0.28960795,0.90337138,0.65335377,0.40895081,0.17903303,0.59878976,0.51788574,0.23777098,0.17962398,0.32273573,0.31252477,0.43186180,0.33333333,0.86018353,0.62352941
0.16016109,0.15568182,0.18133803,0.16092312,0.29242363,0.65555972,0.12347396,0.11785817,0.16188554,0.06059328,0.67885082,0.57854821,0.26911276,0.55317073,0.67444644,0.53789663,0.20493101,0.56251472,0.62108937,0.59481430,0.40897936,0.30069359,0.55555556,0.29739527,0.99256703,0.65055896,0.46245839,0.16850168,0.50014073,0.52576081,0.21692607,0.16603150,0.28380893,0.29686881,0.35377311,0.33333333,0.73693602,0.61855204
0.11136927,0.12116477,0.06241997,0.18618431,0.23590365,0.49794085,0.10709318,0.11369509,0.10090817,0.06059328,0.51982735,0.41928494,0.24980823,0.49869919,0.67404748,0.53789663,0.16421624,0.43748528,0.34849807,0.63461808,0.41085607,0.34985720,0.55555556,0.28302900,0.99230157,0.67571223,0.45173222,0.15270464,0.59893048,0.52576081,0.35144525,0.12677846,0.38042804,0.48959572,0.38215981,0.33333333,0.55939332,0.69064857
